,,,,,,,,Header,,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1484,,ESC,97.5,97,97.1,,ESCALATION BREAKDOWN,,,,Estimate Cost Based on:,Labor,Material,,,H2 2026,COD Year,,,,,,H2 2026,COD Year,,,,,,H2 2027,COD Year,,,,,,H2 2027,COD Year,,,,,,H2 2026,COD Year,,,,,,H2 2026,COD Year,,,,,,H2 2026,COD Year,,,,,,H2 2026,COD Year,,,,,,H2 2027,COD Year,,,,,,H2 2026,COD Year,,,,,,H2 2027,COD Year,,,,,,H2 2026,COD Year,,,,,,#VALUE!,COD Year,,,,,,
,,99-00-00~~99-00-97.1013,580-01-00~~580-01-97.1013,,,99-,00-,580-,01-,97.1013,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1485,,ESC,97.5,97,97.1013,,"Escalation:NEE Matl Excl. Modules, PCU, Incl SS",,,,,,1,US,,1,LS,8.2432160000000199E-2,640287.04577,,640287.04577,,1,LS,8.2432160000000185E-2,559526.327727,,559526.327727,,1,LS,0.104,17536.573719,,17536.573719,,1,LS,0.104,23197.040414,,23197.040414,,1,LS,8.2432160000000199E-2,18372.09253,,18372.09253,,1,LS,8.2432160000000199E-2,80047.340801,,80047.340801,,1,LS,8.2432160000000199E-2,18372.09253,,18372.09253,,1,LS,8.2432160000000199E-2,17195.448401,,17195.448401,,1,LS,0.104,23197.040414,,23197.040414,,1,LS,8.2432160000000199E-2,18372.09253,,18372.09253,,1,LS,0.104,23197.040414,,23197.040414,,1,LS,8.2432160000000199E-2,18372.09253,,18372.09253,,1,LS,0,0,,0,,
,,99-00-00~~99-00-97.1002,580-01-00~~580-01-97.1002,,,99-,00-,580-,01-,97.1002,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1486,,ESC,97.5,97,97.1002,,Escalation:NEE Labor,,,,,1,,C,,1,LS,9.2727000000000226E-2,368016.937651,,368016.937651,,1,LS,9.2727000000000226E-2,363380.587651,,363380.587651,,1,LS,0.126,357147.550122,,357147.550122,,1,LS,0.126,363422.990622,,363422.990622,,1,LS,9.2727000000000226E-2,284223.658181,,284223.658181,,1,LS,9.2727000000000226E-2,368016.937651,,368016.937651,,1,LS,9.2727000000000226E-2,211323.362832,,211323.362832,,1,LS,9.2727000000000226E-2,142087.883249,,142087.883249,,1,LS,0.126,363422.990622,,363422.990622,,1,LS,9.2727000000000212E-2,298517.833739,,298517.833739,,1,LS,0.126,363422.990622,,363422.990622,,1,LS,9.2727000000000212E-2,298517.833739,,298517.833739,,1,LS,0,0,,0,,
,,99-00-00~~99-00-97.1014,580-01-00~~580-01-97.1014,,,99-,00-,580-,01-,97.1014,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1487,,ESC,97.5,97,97.1014,,Escalation:NEE Procured Modules,,,,,,1,US,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,#VALUE!,,#VALUE!,,
,,99-00-00~~99-00-97.1015,580-01-00~~580-01-97.1015,,,99-,00-,580-,01-,97.1015,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1488,,ESC,97.5,97,97.1015,,Escalation:NEE Procured PCU,,,,,,1,US,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,#N/A,,#N/A,,
,,99-00-00~~99-00-97.1016,580-01-00~~580-01-97.1016,,,99-,00-,580-,01-,97.1016,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1489,,ESCepc,97.51,97,97.1016,,Escalation:EPC Material and Labor,,,currently does not include supply racking ,,0.7,0.3,US,,1,LS,8.1749719483939762E-2,6274504.908908,,6274504.908908,,1,LS,8.0636799337656467E-2,4933863.905539,,4933863.905539,,1,LS,0.109,3650124.08385,,3650124.08385,,1,LS,0.111,4808951.725554,,4808951.725554,,1,LS,8.3198417932848115E-2,3702444.296552,,3702444.296552,,1,LS,8.1239151505137594E-2,5463648.137651,,5463648.137651,,1,LS,8.2958846275553583E-2,3468028.435024,,3468028.435024,,1,LS,8.1983746988910741E-2,3144615.069735,,3144615.069735,,1,LS,0.111,4787664.59008,,4787664.59008,,1,LS,8.3156160641952054E-2,3580552.749646,,3580552.749646,,1,LS,0.111,4787664.59008,,4787664.59008,,1,LS,8.3134724147077774E-2,3567831.333379,,3567831.333379,,1,LS,0,0,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1490,,ESC,97.5,97,1172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99-00-00~~99-00-97.1005,580-01-00~~580-01-97.1005,,,99-,00-,580-,01-,97.1005,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1491,,ESCepc,97.52,97,97.1005,,Escalation:EPC Substation Material,,,,,,0.1,US,,1,LS,8.2432160000000199E-2,24562.642562,,24562.642562,,1,LS,8.2432160000000199E-2,12789.089695,,12789.089695,,1,LS,0.104,3738.500227,,3738.500227,,1,LS,0.104,4912.418033,,4912.418033,,1,LS,8.2432160000000199E-2,3890.642816,,3890.642816,,1,LS,8.2432160000000199E-2,15551.388737,,15551.388737,,1,LS,8.2432160000000199E-2,3890.642816,,3890.642816,,1,LS,8.2432160000000199E-2,3756.681388,,3756.681388,,1,LS,0.104,4912.418033,,4912.418033,,1,LS,8.2432160000000199E-2,3890.642816,,3890.642816,,1,LS,0.104,4912.418033,,4912.418033,,1,LS,8.2432160000000199E-2,3890.642816,,3890.642816,,1,LS,0,0,,0,,
,,99-00-00~~99-00-97.1006,580-01-00~~580-01-97.1006,,,99-,00-,580-,01-,97.1006,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1492,,ESCepc,97.52,97,97.1006,,Escalation:EPC Substation Labor,,,,,0.9,,US,,1,LS,9.2727000000000226E-2,248672.137324,,248672.137324,,1,LS,9.2727000000000226E-2,129476.714929,,129476.714929,,1,LS,0.126,40573.595729,,40573.595729,,1,LS,0.126,53314.016644,,53314.016644,,1,LS,9.2727000000000226E-2,39388.859008,,39388.859008,,1,LS,9.2727000000000226E-2,157442.224136,,157442.224136,,1,LS,9.2727000000000226E-2,39388.859008,,39388.859008,,1,LS,9.2727000000000226E-2,38032.63381,,38032.63381,,1,LS,0.126,53314.016644,,53314.016644,,1,LS,9.2727000000000226E-2,39388.859008,,39388.859008,,1,LS,0.126,53314.016644,,53314.016644,,1,LS,9.2727000000000226E-2,39388.859008,,39388.859008,,1,LS,0,0,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1493,,ESC,97.5,97,1175,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99-00-00~~99-00-97.1007,580-01-00~~580-01-97.1007,,,99-,00-,580-,01-,97.1007,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1494,,ESC,97.5,97,97.1007,,Escalation:NEE T-Line Material,,,,,,1,US,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,
,,99-00-00~~99-00-97.1008,580-01-00~~580-01-97.1008,,,99-,00-,580-,01-,97.1008,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1495,,ESCepc,97.53,97,97.1008,,Escalation:EPC T-Line Labor,,,,,1,,US,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1496,,ESC,97.5,97,1178,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99-00-00~~99-00-97.1010,580-01-00~~580-01-97.1010,,,99-,00-,580-,01-,97.1010,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1497,,ESC,97.5,97,97.1010,,Escalation:NEE Switchyard Material,,,,,,1,US,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,
,,99-00-00~~99-00-97.1011,580-01-00~~580-01-97.1011,,,99-,00-,580-,01-,97.1011,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1498,,ESCepc,97.54,97,97.1011,,Escalation:EPC Switchyard Labor,,,,,1,,C,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,1,LS,0,0,,0,,
,,99-00-00~~99-00-97.1017,580-01-00~~580-01-97.1017,,,99-,00-,580-,01-,97.1017,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1499,,ESC,97.5,97,97.1017,,Escalation:Storage and Double Handling,,,,,1,,,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,0,,0,,0,LS,0,#VALUE!,,#VALUE!,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1500,,,97.5,97,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_A_239,,,,,S_M_1503,,,97.5,97,1183,,,,,Number of Years from Basis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99-00-00~~99-00-97.1999,580-01-00~~580-01-97.1999,,,99-,00-,580-,01-,97.1999,Escalation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1504,,ESC,97.5,97,97.1999,,Project Escalation,,,This line not to be used during estimates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Header,,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1505,,ADJ,97.6,97,97.2,,PRICING ADJUSTMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99-00-00~~99-00-97.2001,580-01-00~~580-01-97.2001,,,99-,00-,580-,01-,97.2001,Adjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1506,,ADJ,97.6,97,97.2001,,Technology Adjustment,,,"BOP Solar Field ""EPC Scope""",,,,,,1,LS,,0,,0,,0,LS,,0,,0,,0,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,#VALUE!,,#VALUE!,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1507,,ADJ,97.6,97,1187,,"Excludes, Engineering, NEER, Modules, Inverters, Substation, Tee Line, & Swyd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1508,,ADJ,97.6,97,1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1509,,ADJ,97.6,97,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99-00-00~~99-00-97.2002,580-01-00~~580-01-97.2002,,,99-,00-,580-,01-,97.2002,Adjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_A_19,,,,S_M_1510,,ADJ,97.6,97,97.2002,,Business Decision Adjustment,,,"BOP Solar Field ""EPC Scope"" Does NOT include BESS",,,,,,0,LS,,0,,0,,0,LS,,0,,0,,0,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,#VALUE!,,#VALUE!,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1511,,ADJ,97.6,97,1191,,"Excludes, Engineering, NEER, Modules, Inverters, Substation, Tee Line, & Swyd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1512,,ADJ,97.6,97,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1513,,ADJC,97.61,97,1193,,Steel Commodity Adjustment,,,4,,,,,,12800,Tn,1,0,,,,,,,,,,,,,,,,,,5300,Tn,1,0,,,,5400,Tn,1,0,,,,12400,Tn,1,0,,,,5300,Tn,1,0,,,,5600,Tn,1,0,,,,5300,Tn,1,0,,,,5300,Tn,1,0,,,,5300,Tn,1,0,,,,5300,Tn,1,0,,,,#VALUE!,Tn,#VALUE!,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1514,,ADJ,97.6,97,1194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1515,,ADJC,97.61,97,1195,,Aluminum Commodity Adjustment,,,3,,,,,,1200000,Lb,1,0,,,,,,,,,,,,,,,,,,600000,Lb,1,0,,,,600000,Lb,1,0,,,,1300000,Lb,1,0,,,,600000,Lb,1,0,,,,600000,Lb,1,0,,,,600000,Lb,1,0,,,,600000,Lb,1,0,,,,600000,Lb,1,0,,,,600000,Lb,1,0,,,,#VALUE!,Lb,#VALUE!,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1516,,ADJ,97.6,97,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1517,,ADJC,97.61,97,1197,,Copper Commodity Adjustment,,,2,,,,,,600000,Lb,1,0,,,,,,,,,,,,,,,,,,300000,Lb,1,0,,,,300000,Lb,1,0,,,,600000,Lb,1,0,,,,300000,Lb,1,0,,,,300000,Lb,1,0,,,,300000,Lb,1,0,,,,300000,Lb,1,0,,,,300000,Lb,1,0,,,,300000,Lb,1,0,,,,#VALUE!,Lb,#VALUE!,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1518,,ADJ,97.6,97,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_A_755,,,,,,,S_M_1519,,ADJC,97.61,97,1199,,Aluminum for Panels Commodity Adjustment,,,3,,,,,,2500000,Lb,1,0,,,,,,,,,,,,,,,,,,1000000,Lb,1,0,,,,1000000,Lb,1,0,,,,2500000,Lb,1,0,,,,1000000,Lb,1,0,,,,1000000,Lb,1,0,,,,1000000,Lb,1,0,,,,1000000,Lb,1,0,,,,1000000,Lb,1,0,,,,1000000,Lb,1,0,,,,#VALUE!,Lb,#VALUE!,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1520,,ADJ,97.6,97,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99-00-00~~99-00-97.2010,580-01-00~~580-01-97.2010,,,99-,00-,580-,01-,97.2010,Adjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1521,,ADJC,97.61,97,97.2010,,Commodity Adjustment,,,,,,,,,1,LS,,0,,0,,,,,,,,,,,,,,,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,0,,0,,1,LS,,#VALUE!,,#VALUE!,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1522,,ADJ,97.6,97,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99-00-00~~99-00-97.2999,580-01-00~~580-01-97.2999,,,99-,00-,580-,01-,97.2999,Adjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1523,,ADJ,97.6,97,97.2999,,Project Pricing Adjustment,,,This line not to be used during estimates,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,,LS,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1524,,,,-,1204,,-,,,-,-,-,,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1525,,,,,1205,,,,,,,,,,,,,,,,7556043.672214,,,,,,,5999036.62554,,,,,,,4069120.303648,,,,,,,5253798.191268,,,,,,,4048319.549087,,,,,,,6084706.028975,,,,,,,3741003.39221,,,,,,,3345687.716584,,,,,,,5232511.055793,,,,,,,3940722.177739,,,,,,,5232511.055793,,,,,,,3928000.761473,,,,,,,#VALUE!,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1526,,,,,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1527,,,,,1207,,PROJECT EXPOSURES / CONTINGENCY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1528,,,,-,1208,,-,,,-,-,-,-,,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,-,-,,-,,-,,
,,,,,,,,Header,,97.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1529,,Cont,97.7,97,97.3,,NEER EXPOSURES / CONTINGENCY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_A_758,,,,,S_M_1530,,Cont,97.7,97,1210,,NEE Proc. BOP Const. Mat'l only (Excld's Panel & PCU Procurement),,,,,,,US,,0.1,Pct.,,11736264.076496,,,,0.1,Pct.,Diligencing,10706540.652496,,,,0.1,Pct.,Diligencing,3014087.445652,,,,0.1,Pct.,Diligencing,3118472.755152,,,,0.1,Pct.,Diligencing,3288041.414921,,,,0.1,Pct.,Diligencing,4939891.095748,,,,0.1,Pct.,Early-Stage Pipeline,2501859.446901,,,,0.1,Pct.,Diligencing,1740926.027388,,,,0.1,Pct.,Early-Stage Pipeline,3118472.755152,,,,0.1,Pct.,Diligencing,3442194.741984,,,,0.1,Pct.,Early-Stage Pipeline,3118472.755152,,,,0.1,Pct.,Diligencing,3442194.741984,,,,#N/A,Pct.,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1531,,Cont,97.7,97,1211,,NEE Procurment PV Panels,,,,,,,US,,0,Pct.,,87332000,,,,0,Pct.,,87332000,,,,0,Pct.,,33809226.362093,,,,0,Pct.,,33809226.362093,,,,0,Pct.,,34659575.21293,,,,0,Pct.,,87332000,,,,0,Pct.,,34146971.816638,,,,0,Pct.,,36017052.136007,,,,0,Pct.,,33809226.362093,,,,0,Pct.,,33809226.362093,,,,0,Pct.,,33809226.362093,,,,0,Pct.,,33809226.362093,,,,0,Pct.,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1532,,Cont,97.7,97,1212,,NEE Procurment Inverters (PCU),,,,,,,US,,0,Pct.,,14210000,,,,0,Pct.,,14210000,,,,0,Pct.,,5747700,,,,0,Pct.,,5747700,,,,0,Pct.,,5747700,,,,0,Pct.,,14210000,,,,0,Pct.,,5747700,,,,0,Pct.,,5497800,,,,0,Pct.,,5747700,,,,0,Pct.,,5497800,,,,0,Pct.,,5747700,,,,0,Pct.,,5497800,,,,0,Pct.,,#N/A,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1533,,Cont,97.7,97,1213,,EPC - BOP - Contracted Material & Labor:,,,excludes racking,,,,US,,0.1,Pct.,,83027121.902791,,,,0.1,Pct.,,66120120.627844,,,,0.1,Pct.,,37231044.40597,,,,0.1,Pct.,,48308196.597901,,,,0.1,Pct.,,48203822.910987,,,,0.1,Pct.,,72717528.02714,,,,0.1,Pct.,,45272231.250289,,,,0.1,Pct.,,41501181.892189,,,,0.1,Pct.,,48108146.760489,,,,0.1,Pct.,,46638730.544343,,,,0.1,Pct.,,48108146.760489,,,,0.1,Pct.,,46484090.092681,,,,#N/A,Pct.,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1534,,Cont,97.7,97,1214,,EPC - Substation Contractor Labor,,,,,,,US,,0.1,Pct.,,3228412.394255,,,,0.1,Pct.,,1680945.182449,,,,0.1,Pct.,,399765.695728,,,,0.1,Pct.,,525295.196863,,,,0.1,Pct.,,511370.039226,,,,0.1,Pct.,,2044010.371449,,,,0.1,Pct.,,511370.039226,,,,0.1,Pct.,,493762.701767,,,,0.1,Pct.,,525295.196863,,,,0.1,Pct.,,511370.039226,,,,0.1,Pct.,,525295.196863,,,,0.1,Pct.,,511370.039226,,,,#N/A,Pct.,,#N/A,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1535,,Cont,97.7,97,1215,,T-Line Construction (Labor &Mat'l):,,,,,,,US,,0.25,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_M_1536,,Cont,97.7,97,1216,,Swyd Construction (Labor &Mat'l):,,,,,,,US,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,0.1,Pct.,,0,,,,#N/A,Pct.,,0,,,,
